,time,area,count
7008,2023-03-16 13:06:00,University Heights,41
7009,2023-03-16 13:07:00,Bankers Hill,339
7010,2023-03-16 13:07:00,Barrio Logan,9
7011,2023-03-16 13:07:00,College,2
7012,2023-03-16 13:07:00,Columbia,153
7013,2023-03-16 13:07:00,Core,158
7014,2023-03-16 13:07:00,Cortez,21
7015,2023-03-16 13:07:00,Cortez Hill,145
7016,2023-03-16 13:07:00,East Village,737
7017,2023-03-16 13:07:00,Five Points,109
7018,2023-03-16 13:07:00,Gaslamp,193
7019,2023-03-16 13:07:00,Golden Hill,3
7020,2023-03-16 13:07:00,Hillcrest,465
7021,2023-03-16 13:07:00,Little Italy,399
7022,2023-03-16 13:07:00,Marina,463
7023,2023-03-16 13:07:00,Mission Hills,78
7024,2023-03-16 13:07:00,North Park,36
7025,2023-03-16 13:07:00,Point Loma,2
7026,2023-03-16 13:07:00,Talmadge,14
7027,2023-03-16 13:07:00,University Heights,42
7028,2023-03-16 13:08:00,Bankers Hill,334
7029,2023-03-16 13:08:00,Barrio Logan,9
7030,2023-03-16 13:08:00,College,2
7031,2023-03-16 13:08:00,Columbia,152
7032,2023-03-16 13:08:00,Core,156
7033,2023-03-16 13:08:00,Cortez,20
7034,2023-03-16 13:08:00,Cortez Hill,142
7035,2023-03-16 13:08:00,East Village,735
7036,2023-03-16 13:08:00,Five Points,109
7037,2023-03-16 13:08:00,Gaslamp,191
7038,2023-03-16 13:08:00,Golden Hill,3
7039,2023-03-16 13:08:00,Hillcrest,464
7040,2023-03-16 13:08:00,Little Italy,397
7041,2023-03-16 13:08:00,Marina,465
7042,2023-03-16 13:08:00,Mission Hills,79
7043,2023-03-16 13:08:00,North Park,39
7044,2023-03-16 13:08:00,Point Loma,2
7045,2023-03-16 13:08:00,Talmadge,13
7046,2023-03-16 13:08:00,University Heights,42
7047,2023-03-16 13:09:00,Bankers Hill,335
7048,2023-03-16 13:09:00,Barrio Logan,10
7049,2023-03-16 13:09:00,College,2
7050,2023-03-16 13:09:00,Columbia,156
7051,2023-03-16 13:09:00,Core,156
7052,2023-03-16 13:09:00,Cortez,20
7053,2023-03-16 13:09:00,Cortez Hill,146
7054,2023-03-16 13:09:00,East Village,736
7055,2023-03-16 13:09:00,Five Points,108
7056,2023-03-16 13:09:00,Gaslamp,191
7057,2023-03-16 13:09:00,Golden Hill,3
7058,2023-03-16 13:09:00,Hillcrest,469
7059,2023-03-16 13:09:00,Little Italy,397
7060,2023-03-16 13:09:00,Marina,469
7061,2023-03-16 13:09:00,Mission Hills,80
7062,2023-03-16 13:09:00,North Park,41
7063,2023-03-16 13:09:00,Point Loma,2
7064,2023-03-16 13:09:00,Talmadge,12
7065,2023-03-16 13:09:00,University Heights,42
7066,2023-03-16 13:10:00,Bankers Hill,334
7067,2023-03-16 13:10:00,Barrio Logan,10
7068,2023-03-16 13:10:00,College,2
7069,2023-03-16 13:10:00,Columbia,156
7070,2023-03-16 13:10:00,Core,153
7071,2023-03-16 13:10:00,Cortez,20
7072,2023-03-16 13:10:00,Cortez Hill,148
7073,2023-03-16 13:10:00,East Village,732
7074,2023-03-16 13:10:00,Five Points,110
7075,2023-03-16 13:10:00,Gaslamp,190
7076,2023-03-16 13:10:00,Golden Hill,3
7077,2023-03-16 13:10:00,Hillcrest,467
7078,2023-03-16 13:10:00,Little Italy,399
7079,2023-03-16 13:10:00,Marina,469
7080,2023-03-16 13:10:00,Mission Hills,78
7081,2023-03-16 13:10:00,North Park,40
7082,2023-03-16 13:10:00,Point Loma,2
7083,2023-03-16 13:10:00,Talmadge,13
7084,2023-03-16 13:10:00,University Heights,39
7085,2023-03-16 13:11:00,Bankers Hill,337
7086,2023-03-16 13:11:00,Barrio Logan,10
7087,2023-03-16 13:11:00,College,2
7088,2023-03-16 13:11:00,Columbia,159
7089,2023-03-16 13:11:00,Core,155
7090,2023-03-16 13:11:00,Cortez,20
7091,2023-03-16 13:11:00,Cortez Hill,152
7092,2023-03-16 13:11:00,East Village,728
7093,2023-03-16 13:11:00,Five Points,108
7094,2023-03-16 13:11:00,Gaslamp,190
7095,2023-03-16 13:11:00,Golden Hill,3
7096,2023-03-16 13:11:00,Hillcrest,466
7097,2023-03-16 13:11:00,Little Italy,398
7098,2023-03-16 13:11:00,Marina,472
7099,2023-03-16 13:11:00,Mission Hills,77
7100,2023-03-16 13:11:00,North Park,40
7101,2023-03-16 13:11:00,Point Loma,2
7102,2023-03-16 13:11:00,Talmadge,13
7103,2023-03-16 13:11:00,University Heights,37
7104,2023-03-16 13:12:00,Bankers Hill,335
7105,2023-03-16 13:12:00,Barrio Logan,10
7106,2023-03-16 13:12:00,College,2
7107,2023-03-16 13:12:00,Columbia,159
7108,2023-03-16 13:12:00,Core,155
7109,2023-03-16 13:12:00,Cortez,20
7110,2023-03-16 13:12:00,Cortez Hill,152
7111,2023-03-16 13:12:00,East Village,729
7112,2023-03-16 13:12:00,Five Points,107
7113,2023-03-16 13:12:00,Gaslamp,192
7114,2023-03-16 13:12:00,Golden Hill,5
7115,2023-03-16 13:12:00,Hillcrest,465
7116,2023-03-16 13:12:00,Little Italy,398
7117,2023-03-16 13:12:00,Marina,471
7118,2023-03-16 13:12:00,Mission Hills,77
7119,2023-03-16 13:12:00,North Park,39
7120,2023-03-16 13:12:00,Point Loma,2
7121,2023-03-16 13:12:00,Talmadge,13
7122,2023-03-16 13:12:00,University Heights,35
7123,2023-03-16 13:13:00,Bankers Hill,337
7124,2023-03-16 13:13:00,Barrio Logan,10
7125,2023-03-16 13:13:00,College,2
7126,2023-03-16 13:13:00,Columbia,158
7127,2023-03-16 13:13:00,Core,154
7128,2023-03-16 13:13:00,Cortez,20
7129,2023-03-16 13:13:00,Cortez Hill,151
7130,2023-03-16 13:13:00,East Village,738
7131,2023-03-16 13:13:00,Five Points,104
7132,2023-03-16 13:13:00,Gaslamp,191
7133,2023-03-16 13:13:00,Golden Hill,5
7134,2023-03-16 13:13:00,Hillcrest,466
7135,2023-03-16 13:13:00,Little Italy,402
7136,2023-03-16 13:13:00,Marina,467
7137,2023-03-16 13:13:00,Mission Hills,76
7138,2023-03-16 13:13:00,North Park,40
7139,2023-03-16 13:13:00,Point Loma,2
7140,2023-03-16 13:13:00,Talmadge,11
7141,2023-03-16 13:13:00,University Heights,36
7142,2023-03-16 13:14:00,Bankers Hill,337
7143,2023-03-16 13:14:00,Barrio Logan,10
7144,2023-03-16 13:14:00,College,2
7145,2023-03-16 13:14:00,Columbia,157
7146,2023-03-16 13:14:00,Core,152
7147,2023-03-16 13:14:00,Cortez,20
7148,2023-03-16 13:14:00,Cortez Hill,149
7149,2023-03-16 13:14:00,East Village,731
7150,2023-03-16 13:14:00,Five Points,101
7151,2023-03-16 13:14:00,Gaslamp,191
7152,2023-03-16 13:14:00,Golden Hill,5
7153,2023-03-16 13:14:00,Hillcrest,465
7154,2023-03-16 13:14:00,Little Italy,401
7155,2023-03-16 13:14:00,Marina,467
7156,2023-03-16 13:14:00,Mission Hills,75
7157,2023-03-16 13:14:00,North Park,41
7158,2023-03-16 13:14:00,Point Loma,2
7159,2023-03-16 13:14:00,Talmadge,10
7160,2023-03-16 13:14:00,University Heights,36
7161,2023-03-16 13:15:00,Bankers Hill,335
7162,2023-03-16 13:15:00,Barrio Logan,10
7163,2023-03-16 13:15:00,College,2
7164,2023-03-16 13:15:00,Columbia,156
7165,2023-03-16 13:15:00,Core,150
7166,2023-03-16 13:15:00,Cortez,20
7167,2023-03-16 13:15:00,Cortez Hill,148
7168,2023-03-16 13:15:00,East Village,727
7169,2023-03-16 13:15:00,Five Points,101
7170,2023-03-16 13:15:00,Gaslamp,193
7171,2023-03-16 13:15:00,Golden Hill,5
7172,2023-03-16 13:15:00,Hillcrest,465
7173,2023-03-16 13:15:00,Little Italy,401
7174,2023-03-16 13:15:00,Marina,466
7175,2023-03-16 13:15:00,Mission Hills,76
7176,2023-03-16 13:15:00,North Park,41
7177,2023-03-16 13:15:00,Point Loma,2
7178,2023-03-16 13:15:00,Talmadge,10
7179,2023-03-16 13:15:00,University Heights,34
7180,2023-03-16 13:16:00,Bankers Hill,336
7181,2023-03-16 13:16:00,Barrio Logan,10
7182,2023-03-16 13:16:00,College,2
7183,2023-03-16 13:16:00,Columbia,154
7184,2023-03-16 13:16:00,Core,150
7185,2023-03-16 13:16:00,Cortez,19
7186,2023-03-16 13:16:00,Cortez Hill,148
7187,2023-03-16 13:16:00,East Village,728
7188,2023-03-16 13:16:00,Five Points,100
7189,2023-03-16 13:16:00,Gaslamp,190
7190,2023-03-16 13:16:00,Golden Hill,5
7191,2023-03-16 13:16:00,Hillcrest,463
7192,2023-03-16 13:16:00,Little Italy,405
7193,2023-03-16 13:16:00,Marina,465
7194,2023-03-16 13:16:00,Mission Hills,76
7195,2023-03-16 13:16:00,North Park,41
7196,2023-03-16 13:16:00,Point Loma,1
7197,2023-03-16 13:16:00,Talmadge,10
7198,2023-03-16 13:16:00,University Heights,34
7199,2023-03-16 13:17:00,Bankers Hill,335
7200,2023-03-16 13:17:00,Barrio Logan,10
7201,2023-03-16 13:17:00,College,2
7202,2023-03-16 13:17:00,Columbia,154
7203,2023-03-16 13:17:00,Core,152
7204,2023-03-16 13:17:00,Cortez,20
7205,2023-03-16 13:17:00,Cortez Hill,149
7206,2023-03-16 13:17:00,East Village,725
7207,2023-03-16 13:17:00,Five Points,103
7208,2023-03-16 13:17:00,Gaslamp,190
7209,2023-03-16 13:17:00,Golden Hill,5
7210,2023-03-16 13:17:00,Hillcrest,464
7211,2023-03-16 13:17:00,Little Italy,405
7212,2023-03-16 13:17:00,Marina,465
7213,2023-03-16 13:17:00,Mission Hills,75
7214,2023-03-16 13:17:00,North Park,41
7215,2023-03-16 13:17:00,Talmadge,10
7216,2023-03-16 13:17:00,University Heights,33
7217,2023-03-16 13:18:00,Bankers Hill,332
7218,2023-03-16 13:18:00,Barrio Logan,9
7219,2023-03-16 13:18:00,College,2
7220,2023-03-16 13:18:00,Columbia,153
7221,2023-03-16 13:18:00,Core,152
7222,2023-03-16 13:18:00,Cortez,18
7223,2023-03-16 13:18:00,Cortez Hill,148
7224,2023-03-16 13:18:00,East Village,726
7225,2023-03-16 13:18:00,Five Points,101
7226,2023-03-16 13:18:00,Gaslamp,189
7227,2023-03-16 13:18:00,Golden Hill,4
7228,2023-03-16 13:18:00,Hillcrest,466
7229,2023-03-16 13:18:00,Little Italy,408
7230,2023-03-16 13:18:00,Marina,467
7231,2023-03-16 13:18:00,Mission Hills,77
7232,2023-03-16 13:18:00,North Park,41
7233,2023-03-16 13:18:00,Talmadge,10
7234,2023-03-16 13:18:00,University Heights,34
7235,2023-03-16 13:19:00,Bankers Hill,331
7236,2023-03-16 13:19:00,Barrio Logan,9
7237,2023-03-16 13:19:00,College,2
7238,2023-03-16 13:19:00,Columbia,151
7239,2023-03-16 13:19:00,Core,152
7240,2023-03-16 13:19:00,Cortez,18
7241,2023-03-16 13:19:00,Cortez Hill,147
7242,2023-03-16 13:19:00,East Village,725
7243,2023-03-16 13:19:00,Five Points,101
7244,2023-03-16 13:19:00,Gaslamp,185
7245,2023-03-16 13:19:00,Golden Hill,4
7246,2023-03-16 13:19:00,Hillcrest,461
7247,2023-03-16 13:19:00,Little Italy,405
7248,2023-03-16 13:19:00,Marina,470
7249,2023-03-16 13:19:00,Mission Hills,77
7250,2023-03-16 13:19:00,North Park,43
7251,2023-03-16 13:19:00,Talmadge,10
7252,2023-03-16 13:19:00,University Heights,36
7253,2023-03-16 13:20:00,Bankers Hill,331
7254,2023-03-16 13:20:00,Barrio Logan,9
7255,2023-03-16 13:20:00,College,2
7256,2023-03-16 13:20:00,Columbia,151
7257,2023-03-16 13:20:00,Core,155
7258,2023-03-16 13:20:00,Cortez,20
7259,2023-03-16 13:20:00,Cortez Hill,147
7260,2023-03-16 13:20:00,East Village,723
7261,2023-03-16 13:20:00,Five Points,102
7262,2023-03-16 13:20:00,Gaslamp,184
7263,2023-03-16 13:20:00,Golden Hill,4
7264,2023-03-16 13:20:00,Hillcrest,460
7265,2023-03-16 13:20:00,Little Italy,408
7266,2023-03-16 13:20:00,Marina,467
7267,2023-03-16 13:20:00,Mission Hills,77
7268,2023-03-16 13:20:00,North Park,44
7269,2023-03-16 13:20:00,Talmadge,11
7270,2023-03-16 13:20:00,University Heights,36
7271,2023-03-16 13:21:00,Bankers Hill,330
7272,2023-03-16 13:21:00,Barrio Logan,9
7273,2023-03-16 13:21:00,College,2
7274,2023-03-16 13:21:00,Columbia,152
7275,2023-03-16 13:21:00,Core,156
7276,2023-03-16 13:21:00,Cortez,20
7277,2023-03-16 13:21:00,Cortez Hill,147
7278,2023-03-16 13:21:00,East Village,725
7279,2023-03-16 13:21:00,Five Points,101
7280,2023-03-16 13:21:00,Gaslamp,183
7281,2023-03-16 13:21:00,Golden Hill,4
7282,2023-03-16 13:21:00,Hillcrest,459
7283,2023-03-16 13:21:00,Little Italy,413
7284,2023-03-16 13:21:00,Marina,464
7285,2023-03-16 13:21:00,Mission Hills,74
7286,2023-03-16 13:21:00,North Park,44
7287,2023-03-16 13:21:00,Talmadge,12
7288,2023-03-16 13:21:00,University Heights,34
7289,2023-03-16 13:22:00,Bankers Hill,328
7290,2023-03-16 13:22:00,Barrio Logan,9
7291,2023-03-16 13:22:00,College,2
7292,2023-03-16 13:22:00,Columbia,152
7293,2023-03-16 13:22:00,Core,154
7294,2023-03-16 13:22:00,Cortez,19
7295,2023-03-16 13:22:00,Cortez Hill,147
7296,2023-03-16 13:22:00,East Village,729
7297,2023-03-16 13:22:00,Five Points,101
7298,2023-03-16 13:22:00,Gaslamp,181
7299,2023-03-16 13:22:00,Golden Hill,4
7300,2023-03-16 13:22:00,Hillcrest,457
7301,2023-03-16 13:22:00,Little Italy,411
7302,2023-03-16 13:22:00,Marina,465
7303,2023-03-16 13:22:00,Mission Hills,78
7304,2023-03-16 13:22:00,North Park,44
7305,2023-03-16 13:22:00,Talmadge,11
7306,2023-03-16 13:22:00,University Heights,34
7307,2023-03-16 13:23:00,Bankers Hill,331
7308,2023-03-16 13:23:00,Barrio Logan,8
7309,2023-03-16 13:23:00,College,2
7310,2023-03-16 13:23:00,Columbia,152
7311,2023-03-16 13:23:00,Core,154
7312,2023-03-16 13:23:00,Cortez,20
7313,2023-03-16 13:23:00,Cortez Hill,150
7314,2023-03-16 13:23:00,East Village,721
7315,2023-03-16 13:23:00,Five Points,98
7316,2023-03-16 13:23:00,Gaslamp,181
7317,2023-03-16 13:23:00,Golden Hill,4
7318,2023-03-16 13:23:00,Hillcrest,454
7319,2023-03-16 13:23:00,Little Italy,407
7320,2023-03-16 13:23:00,Marina,462
7321,2023-03-16 13:23:00,Mission Hills,78
7322,2023-03-16 13:23:00,North Park,43
7323,2023-03-16 13:23:00,Talmadge,11
7324,2023-03-16 13:23:00,University Heights,34
7325,2023-03-16 13:24:00,Bankers Hill,326
7326,2023-03-16 13:24:00,Barrio Logan,8
7327,2023-03-16 13:24:00,College,2
7328,2023-03-16 13:24:00,Columbia,152
7329,2023-03-16 13:24:00,Core,151
7330,2023-03-16 13:24:00,Cortez,19
7331,2023-03-16 13:24:00,Cortez Hill,149
7332,2023-03-16 13:24:00,East Village,719
7333,2023-03-16 13:24:00,Five Points,93
7334,2023-03-16 13:24:00,Gaslamp,179
7335,2023-03-16 13:24:00,Golden Hill,4
7336,2023-03-16 13:24:00,Hillcrest,459
7337,2023-03-16 13:24:00,Little Italy,404
7338,2023-03-16 13:24:00,Marina,464
7339,2023-03-16 13:24:00,Mission Hills,78
7340,2023-03-16 13:24:00,North Park,44
7341,2023-03-16 13:24:00,Talmadge,11
7342,2023-03-16 13:24:00,University Heights,34
7343,2023-03-16 13:25:00,Bankers Hill,320
7344,2023-03-16 13:25:00,Barrio Logan,8
7345,2023-03-16 13:25:00,College,2
7346,2023-03-16 13:25:00,Columbia,153
7347,2023-03-16 13:25:00,Core,151
7348,2023-03-16 13:25:00,Cortez,18
7349,2023-03-16 13:25:00,Cortez Hill,150
7350,2023-03-16 13:25:00,East Village,714
7351,2023-03-16 13:25:00,Five Points,93
7352,2023-03-16 13:25:00,Gaslamp,178
7353,2023-03-16 13:25:00,Golden Hill,2
7354,2023-03-16 13:25:00,Hillcrest,459
7355,2023-03-16 13:25:00,Little Italy,401
7356,2023-03-16 13:25:00,Marina,464
7357,2023-03-16 13:25:00,Mission Hills,78
7358,2023-03-16 13:25:00,North Park,45
7359,2023-03-16 13:25:00,Talmadge,11
7360,2023-03-16 13:25:00,University Heights,34
7361,2023-03-16 13:26:00,Bankers Hill,314
7362,2023-03-16 13:26:00,Barrio Logan,8
7363,2023-03-16 13:26:00,College,2
7364,2023-03-16 13:26:00,Columbia,152
7365,2023-03-16 13:26:00,Core,148
7366,2023-03-16 13:26:00,Cortez,18
7367,2023-03-16 13:26:00,Cortez Hill,147
7368,2023-03-16 13:26:00,East Village,710
7369,2023-03-16 13:26:00,Five Points,91
7370,2023-03-16 13:26:00,Gaslamp,177
7371,2023-03-16 13:26:00,Golden Hill,2
7372,2023-03-16 13:26:00,Hillcrest,461
7373,2023-03-16 13:26:00,Little Italy,396
7374,2023-03-16 13:26:00,Marina,464
7375,2023-03-16 13:26:00,Mission Hills,78
7376,2023-03-16 13:26:00,North Park,44
7377,2023-03-16 13:26:00,Talmadge,10
7378,2023-03-16 13:26:00,University Heights,34
7379,2023-03-16 13:27:00,Bankers Hill,313
7380,2023-03-16 13:27:00,Barrio Logan,7
7381,2023-03-16 13:27:00,College,1
7382,2023-03-16 13:27:00,Columbia,153
7383,2023-03-16 13:27:00,Core,147
7384,2023-03-16 13:27:00,Cortez,18
7385,2023-03-16 13:27:00,Cortez Hill,145
7386,2023-03-16 13:27:00,East Village,708
7387,2023-03-16 13:27:00,Five Points,90
7388,2023-03-16 13:27:00,Gaslamp,174
7389,2023-03-16 13:27:00,Golden Hill,2
7390,2023-03-16 13:27:00,Hillcrest,464
7391,2023-03-16 13:27:00,Little Italy,395
7392,2023-03-16 13:27:00,Marina,458
7393,2023-03-16 13:27:00,Mission Hills,79
7394,2023-03-16 13:27:00,North Park,44
7395,2023-03-16 13:27:00,Talmadge,10
7396,2023-03-16 13:27:00,University Heights,34
7397,2023-03-16 13:28:00,Bankers Hill,309
7398,2023-03-16 13:28:00,Barrio Logan,7
7399,2023-03-16 13:28:00,College,1
7400,2023-03-16 13:28:00,Columbia,154
7401,2023-03-16 13:28:00,Core,146
7402,2023-03-16 13:28:00,Cortez,18
7403,2023-03-16 13:28:00,Cortez Hill,144
7404,2023-03-16 13:28:00,East Village,705
7405,2023-03-16 13:28:00,Five Points,92
7406,2023-03-16 13:28:00,Gaslamp,177
7407,2023-03-16 13:28:00,Golden Hill,2
7408,2023-03-16 13:28:00,Hillcrest,464
7409,2023-03-16 13:28:00,Little Italy,395
7410,2023-03-16 13:28:00,Marina,454
7411,2023-03-16 13:28:00,Mission Hills,80
7412,2023-03-16 13:28:00,North Park,46
7413,2023-03-16 13:28:00,Talmadge,10
7414,2023-03-16 13:28:00,University Heights,34
7415,2023-03-16 13:29:00,Bankers Hill,311
7416,2023-03-16 13:29:00,Barrio Logan,7
7417,2023-03-16 13:29:00,College,1
7418,2023-03-16 13:29:00,Columbia,154
7419,2023-03-16 13:29:00,Core,142
7420,2023-03-16 13:29:00,Cortez,18
7421,2023-03-16 13:29:00,Cortez Hill,140
7422,2023-03-16 13:29:00,East Village,708
7423,2023-03-16 13:29:00,Five Points,90
7424,2023-03-16 13:29:00,Gaslamp,175
7425,2023-03-16 13:29:00,Golden Hill,3
7426,2023-03-16 13:29:00,Hillcrest,461
7427,2023-03-16 13:29:00,Little Italy,394
7428,2023-03-16 13:29:00,Marina,454
7429,2023-03-16 13:29:00,Mission Hills,82
7430,2023-03-16 13:29:00,North Park,46
7431,2023-03-16 13:29:00,Talmadge,11
7432,2023-03-16 13:29:00,University Heights,33
7433,2023-03-16 13:30:00,Bankers Hill,308
7434,2023-03-16 13:30:00,Barrio Logan,7
7435,2023-03-16 13:30:00,College,1
7436,2023-03-16 13:30:00,Columbia,151
7437,2023-03-16 13:30:00,Core,139
7438,2023-03-16 13:30:00,Cortez,20
7439,2023-03-16 13:30:00,Cortez Hill,141
7440,2023-03-16 13:30:00,East Village,708
7441,2023-03-16 13:30:00,Five Points,91
7442,2023-03-16 13:30:00,Gaslamp,173
7443,2023-03-16 13:30:00,Golden Hill,3
7444,2023-03-16 13:30:00,Hillcrest,459
7445,2023-03-16 13:30:00,Little Italy,393
7446,2023-03-16 13:30:00,Marina,455
7447,2023-03-16 13:30:00,Mission Hills,82
7448,2023-03-16 13:30:00,North Park,45
7449,2023-03-16 13:30:00,Talmadge,12
7450,2023-03-16 13:30:00,University Heights,33
7451,2023-03-16 13:31:00,Bankers Hill,304
7452,2023-03-16 13:31:00,Barrio Logan,7
7453,2023-03-16 13:31:00,Columbia,148
7454,2023-03-16 13:31:00,Core,138
7455,2023-03-16 13:31:00,Cortez,21
7456,2023-03-16 13:31:00,Cortez Hill,140
7457,2023-03-16 13:31:00,East Village,713
7458,2023-03-16 13:31:00,Five Points,91
7459,2023-03-16 13:31:00,Gaslamp,176
7460,2023-03-16 13:31:00,Golden Hill,3
7461,2023-03-16 13:31:00,Hillcrest,463
7462,2023-03-16 13:31:00,Little Italy,391
7463,2023-03-16 13:31:00,Marina,457
7464,2023-03-16 13:31:00,Mission Hills,83
7465,2023-03-16 13:31:00,North Park,45
7466,2023-03-16 13:31:00,Talmadge,12
7467,2023-03-16 13:31:00,University Heights,34
7468,2023-03-16 13:32:00,Bankers Hill,299
7469,2023-03-16 13:32:00,Barrio Logan,7
7470,2023-03-16 13:32:00,Columbia,152
7471,2023-03-16 13:32:00,Core,138
7472,2023-03-16 13:32:00,Cortez,22
7473,2023-03-16 13:32:00,Cortez Hill,140
7474,2023-03-16 13:32:00,East Village,712
7475,2023-03-16 13:32:00,Five Points,92
7476,2023-03-16 13:32:00,Gaslamp,177
7477,2023-03-16 13:32:00,Golden Hill,3
7478,2023-03-16 13:32:00,Hillcrest,461
7479,2023-03-16 13:32:00,Little Italy,387
7480,2023-03-16 13:32:00,Marina,461
7481,2023-03-16 13:32:00,Mission Hills,81
7482,2023-03-16 13:32:00,North Park,47
7483,2023-03-16 13:32:00,Talmadge,12
7484,2023-03-16 13:32:00,University Heights,35
7485,2023-03-16 13:33:00,Bankers Hill,305
7486,2023-03-16 13:33:00,Barrio Logan,7
7487,2023-03-16 13:33:00,Columbia,152
7488,2023-03-16 13:33:00,Core,140
7489,2023-03-16 13:33:00,Cortez,21
7490,2023-03-16 13:33:00,Cortez Hill,139
7491,2023-03-16 13:33:00,East Village,715
7492,2023-03-16 13:33:00,Five Points,94
7493,2023-03-16 13:33:00,Gaslamp,178
7494,2023-03-16 13:33:00,Golden Hill,3
7495,2023-03-16 13:33:00,Hillcrest,462
7496,2023-03-16 13:33:00,Little Italy,387
7497,2023-03-16 13:33:00,Marina,461
7498,2023-03-16 13:33:00,Mission Hills,81
7499,2023-03-16 13:33:00,North Park,46
7500,2023-03-16 13:33:00,Talmadge,11
7501,2023-03-16 13:33:00,University Heights,36
7502,2023-03-16 13:34:00,Bankers Hill,302
7503,2023-03-16 13:34:00,Barrio Logan,7
7504,2023-03-16 13:34:00,Columbia,152
7505,2023-03-16 13:34:00,Core,143
7506,2023-03-16 13:34:00,Cortez,24
7507,2023-03-16 13:34:00,Cortez Hill,142
7508,2023-03-16 13:34:00,East Village,709
7509,2023-03-16 13:34:00,Five Points,94
7510,2023-03-16 13:34:00,Gaslamp,180
7511,2023-03-16 13:34:00,Golden Hill,3
7512,2023-03-16 13:34:00,Hillcrest,468
7513,2023-03-16 13:34:00,Little Italy,386
7514,2023-03-16 13:34:00,Marina,462
7515,2023-03-16 13:34:00,Mission Hills,80
7516,2023-03-16 13:34:00,North Park,47
7517,2023-03-16 13:34:00,Talmadge,11
7518,2023-03-16 13:34:00,University Heights,36
7519,2023-03-16 13:35:00,Bankers Hill,302
7520,2023-03-16 13:35:00,Barrio Logan,7
7521,2023-03-16 13:35:00,Columbia,151
7522,2023-03-16 13:35:00,Core,146
7523,2023-03-16 13:35:00,Cortez,28
7524,2023-03-16 13:35:00,Cortez Hill,142
7525,2023-03-16 13:35:00,East Village,703
7526,2023-03-16 13:35:00,Five Points,88
7527,2023-03-16 13:35:00,Gaslamp,180
7528,2023-03-16 13:35:00,Golden Hill,3
7529,2023-03-16 13:35:00,Hillcrest,472
7530,2023-03-16 13:35:00,Little Italy,381
7531,2023-03-16 13:35:00,Marina,460
7532,2023-03-16 13:35:00,Mission Hills,80
7533,2023-03-16 13:35:00,North Park,48
7534,2023-03-16 13:35:00,Talmadge,11
7535,2023-03-16 13:35:00,University Heights,36
7536,2023-03-16 13:36:00,Bankers Hill,299
7537,2023-03-16 13:36:00,Barrio Logan,7
7538,2023-03-16 13:36:00,Columbia,149
7539,2023-03-16 13:36:00,Core,144
7540,2023-03-16 13:36:00,Cortez,28
7541,2023-03-16 13:36:00,Cortez Hill,140
7542,2023-03-16 13:36:00,East Village,708
7543,2023-03-16 13:36:00,Five Points,87
7544,2023-03-16 13:36:00,Gaslamp,175
7545,2023-03-16 13:36:00,Golden Hill,3
7546,2023-03-16 13:36:00,Hillcrest,477
7547,2023-03-16 13:36:00,Little Italy,384
7548,2023-03-16 13:36:00,Marina,462
7549,2023-03-16 13:36:00,Mission Hills,80
7550,2023-03-16 13:36:00,North Park,48
7551,2023-03-16 13:36:00,Talmadge,10
7552,2023-03-16 13:36:00,University Heights,39
7553,2023-03-16 13:37:00,Bankers Hill,297
7554,2023-03-16 13:37:00,Barrio Logan,7
7555,2023-03-16 13:37:00,Columbia,148
7556,2023-03-16 13:37:00,Core,144
7557,2023-03-16 13:37:00,Cortez,27
7558,2023-03-16 13:37:00,Cortez Hill,141
7559,2023-03-16 13:37:00,East Village,702
7560,2023-03-16 13:37:00,Five Points,84
7561,2023-03-16 13:37:00,Gaslamp,177
7562,2023-03-16 13:37:00,Golden Hill,3
7563,2023-03-16 13:37:00,Hillcrest,475
